season,team,team_abbr,player,salary,team_raw,player_raw,salary_raw
2010,boston celtics,BOS,lester hudson,193802,"Boston Celtics ......... Total $83,552,174",Lester Hudson,"$193,802  released 1/6/10"
2011,boston celtics,BOS,kevin garnett,18800000,"Boston Celtics ......... Total $81,769,284",Kevin Garnett,"$18,800,000"
2011,boston celtics,BOS,paul pierce,13876321,"Boston Celtics ......... Total $81,769,284",Paul Pierce,"$13,876,321"
2011,boston celtics,BOS,ray allen,10000000,"Boston Celtics ......... Total $81,769,284",Ray Allen,"$10,000,000"
2011,boston celtics,BOS,rajon rondo,9090911,"Boston Celtics ......... Total $81,769,284",Rajon Rondo,"$9,090,911"
2011,boston celtics,BOS,rasheed wallace,6322320,"Boston Celtics ......... Total $81,769,284",Rasheed Wallace,"$6,322,320  retired 8/10/10"
2011,boston celtics,BOS,jermaine o'neal,5765000,"Boston Celtics ......... Total $81,769,284",Jermaine O'Neal,"$5,765,000"
2011,boston celtics,BOS,nenad krstic,5543116,"Boston Celtics ......... Total $81,769,284",Nenad Krstic,"$5,543,116"
2011,boston celtics,BOS,jeff green,4455988,"Boston Celtics ......... Total $81,769,284",Jeff Green,"$4,455,988  4th year of rookie contract"
2011,boston celtics,BOS,glen davis,3300000,"Boston Celtics ......... Total $81,769,284",Glen Davis,"$3,300,000"
2011,boston celtics,BOS,avery bradley,1418160,"Boston Celtics ......... Total $81,769,284",Avery Bradley,"$1,418,160  1st year of rookie contract"
2011,boston celtics,BOS,shaquille o'neal,1352181,"Boston Celtics ......... Total $81,769,284",Shaquille O'Neal,"$1,352,181"
2011,boston celtics,BOS,delonte west,1069509,"Boston Celtics ......... Total $81,769,284",Delonte West,"$1,069,509  minimum, counts $854,389"
2011,boston celtics,BOS,von wafer,915852,"Boston Celtics ......... Total $81,769,284",Von Wafer,"$915,852  minimum, counts $854,389"
2011,boston celtics,BOS,chris johnson,136509,"Boston Celtics ......... Total $81,769,284",Chris Johnson,"$136,509  signed 2/24"
2012,boston celtics,BOS,kevin garnett,21247044,"Boston Celtics ......... Total $78,714,199",Kevin Garnett,"$21,247,044  ($17,101,279)"
2012,boston celtics,BOS,paul pierce,15333334,"Boston Celtics ......... Total $78,714,199",Paul Pierce,"$15,333,334  ($12,341,464)"
2012,boston celtics,BOS,rajon rondo,10045455,"Boston Celtics ......... Total $78,714,199",Rajon Rondo,"$10,045,455   ($8,085,366)"
2012,boston celtics,BOS,ray allen,10000000,"Boston Celtics ......... Total $78,714,199",Ray Allen,"$10,000,000   ($8,048,780)"
2012,boston celtics,BOS,jermaine o'neal,6226200,"Boston Celtics ......... Total $78,714,199",Jermaine O'Neal,"$6,226,200   ($5,011,332)"
2012,boston celtics,BOS,brandon bass,4250000,"Boston Celtics ......... Total $78,714,199",Brandon Bass,"$4,250,000   ($3,420,732)"
2012,boston celtics,BOS,chris wilcox,3000000,"Boston Celtics ......... Total $78,714,199",Chris Wilcox,"$3,000,000   ($2,414,634)"
2012,boston celtics,BOS,keyon dooling,2246400,"Boston Celtics ......... Total $78,714,199",Keyon Dooling,"$2,246,400   ($1,808,078)"
2012,boston celtics,BOS,avery bradley,1524480,"Boston Celtics ......... Total $78,714,199",Avery Bradley,"$1,524,480   ($1,227,020)  2nd yr rookie con"
2012,boston celtics,BOS,marquis daniels,1223166,"Boston Celtics ......... Total $78,714,199",Marquis Daniels,"$1,223,166     ($984,499)  min, counts $854,389"
2012,boston celtics,BOS,sasha pavlovic,1223166,"Boston Celtics ......... Total $78,714,199",Sasha Pavlovic,"$1,223,166     ($984,499)  min, counts $854,389"
2012,boston celtics,BOS,mickael pietrus,1223166,"Boston Celtics ......... Total $78,714,199",Mickael Pietrus,"$1,223,166     ($984,499)  min, counts $854,389"
2012,boston celtics,BOS,jajuan johnson,1042320,"Boston Celtics ......... Total $78,714,199",JaJuan Johnson,"$1,042,320     ($838,940)  1st yr rookie con"
2012,boston celtics,BOS,greg stiemsma,762195,"Boston Celtics ......... Total $78,714,199",Greg Stiemsma,"$762,195     ($613,474)  minimum"
2012,boston celtics,BOS,e'twaun moore,473604,"Boston Celtics ......... Total $78,714,199",E'Twaun Moore,"$473,604     ($381,193)  minimum"
2013,boston celtics,BOS,paul pierce,16790345,"Boston Celtics ......... Total $71,949,512",Paul Pierce,"$16,790,345"
2013,boston celtics,BOS,kevin garnett,11566265,"Boston Celtics ......... Total $71,949,512",Kevin Garnett,"$11,566,265"
2013,boston celtics,BOS,rajon rondo,11000000,"Boston Celtics ......... Total $71,949,512",Rajon Rondo,"$11,000,000"
2013,boston celtics,BOS,jeff green,8385000,"Boston Celtics ......... Total $71,949,512",Jeff Green,"$8,385,000"
2013,boston celtics,BOS,brandon bass,6000000,"Boston Celtics ......... Total $71,949,512",Brandon Bass,"$6,000,000"
2013,boston celtics,BOS,courtney lee,5000000,"Boston Celtics ......... Total $71,949,512",Courtney Lee,"$5,000,000"
2013,boston celtics,BOS,jason terry,5000000,"Boston Celtics ......... Total $71,949,512",Jason Terry,"$5,000,000"
2013,boston celtics,BOS,avery bradley,1630800,"Boston Celtics ......... Total $71,949,512",Avery Bradley,"$1,630,800  3rd year of rookie contract"
2013,boston celtics,BOS,keyon dooling,1352181,"Boston Celtics ......... Total $71,949,512",Keyon Dooling,"$1,352,181  min, rel 9/21, c $854,389"
2013,boston celtics,BOS,chris wilcox,1352181,"Boston Celtics ......... Total $71,949,512",Chris Wilcox,"$1,352,181  minimum, counts $854,389"
2013,boston celtics,BOS,jared sullinger,1306920,"Boston Celtics ......... Total $71,949,512",Jared Sullinger,"$1,306,920  1st year of rookie contract"
2013,boston celtics,BOS,fab melo,1254720,"Boston Celtics ......... Total $71,949,512",Fab Melo,"$1,254,720  1st year of rookie contract"
2013,boston celtics,BOS,jordan crawford,1198680,"Boston Celtics ......... Total $71,949,512",Jordan Crawford,"$1,198,680  3rd year of rookie contract"
2013,boston celtics,BOS,terrence williams,296776,"Boston Celtics ......... Total $71,949,512",Terrence Williams,"$296,776  min, s 2/20, counts $286,472"
2013,boston celtics,BOS,d.j. white,269368,"Boston Celtics ......... Total $71,949,512",D.J. White,"$269,368  min, s 2/27, counts $251,291"
2013,boston celtics,BOS,dointe christmas,236800,"Boston Celtics ......... Total $71,949,512",Dointe Christmas,"$236,800  released 10/16"
2013,boston celtics,BOS,kris joseph,189442,"Boston Celtics ......... Total $71,949,512",Kris Joseph,"$189,442  minimum, released 1/6"
2013,boston celtics,BOS,darko milicic,159080,"Boston Celtics ......... Total $71,949,512",Darko Milicic,"$159,080  min, r 11/21, counts $110,568"
2013,boston celtics,BOS,jarvis varnado,33431,"Boston Celtics ......... Total $71,949,512",Jarvis Varnado,"$33,431  min, signed 12/25, rel 1/6"
2014,boston celtics,BOS,kris humphries,12000000,"Boston Celtics .... Total $70,551,742",Kris Humphries,"$12,000,000"
2014,boston celtics,BOS,rajon rondo,12000000,"Boston Celtics .... Total $70,551,742",Rajon Rondo,"$12,000,000"
2014,boston celtics,BOS,gerald wallace,10105855,"Boston Celtics .... Total $70,551,742",Gerald Wallace,"$10,105,855"
2014,boston celtics,BOS,jeff green,8700000,"Boston Celtics .... Total $70,551,742",Jeff Green,"$8,700,000"
2014,boston celtics,BOS,brandon bass,6450000,"Boston Celtics .... Total $70,551,742",Brandon Bass,"$6,450,000"
2014,boston celtics,BOS,keith bogans,5058198,"Boston Celtics .... Total $70,551,742",Keith Bogans,"$5,058,198"
2014,boston celtics,BOS,joel anthony,3800000,"Boston Celtics .... Total $70,551,742",Joel Anthony,"$3,800,000"
2014,boston celtics,BOS,jerryd bayless,3135000,"Boston Celtics .... Total $70,551,742",Jerryd Bayless,"$3,135,000"
2014,boston celtics,BOS,avery bradley,2511432,"Boston Celtics .... Total $70,551,742",Avery Bradley,"$2,511,432  4th year rookie contract (#19)"
2014,boston celtics,BOS,vitor faverani,2000000,"Boston Celtics .... Total $70,551,742",Vitor Faverani,"$2,000,000"
2014,boston celtics,BOS,kelly olynyk,1986360,"Boston Celtics .... Total $70,551,742",Kelly Olynyk,"$1,986,360  1st year rookie contract (#13)"
2014,boston celtics,BOS,jared sullinger,1365720,"Boston Celtics .... Total $70,551,742",Jared Sullinger,"$1,365,720  2nd year rookie contract (#21)"
2014,boston celtics,BOS,phil pressey,490180,"Boston Celtics .... Total $70,551,742",Phil Pressey,"$490,180  minimum"
2014,boston celtics,BOS,ryan gomes,488542,"Boston Celtics .... Total $70,551,742",Ryan Gomes,"$488,542  counts $364,121, released 1/7"
2014,boston celtics,BOS,chris johnson,417638,"Boston Celtics .... Total $70,551,742",Chris Johnson,"$417,638  signed 1/17"
2014,boston celtics,BOS,chris babb,138404,"Boston Celtics .... Total $70,551,742",Chris Babb,"$138,404  signed 2/28"
2014,boston celtics,BOS,vander blue,28834,"Boston Celtics .... Total $70,551,742",Vander Blue,"$28,834  signed 1/22, released 2/1"
2015,boston celtics,BOS,gerald wallace,10105855,"Boston Celtics ......... Total $61,963,676",Gerald Wallace,"$10,105,855"
2015,boston celtics,BOS,isaiah thomas,7238606,"Boston Celtics ......... Total $61,963,676",Isaiah Thomas,"$7,238,606"
2015,boston celtics,BOS,avery bradley,7191011,"Boston Celtics ......... Total $61,963,676",Avery Bradley,"$7,191,011"
2015,boston celtics,BOS,brandon bass,6950000,"Boston Celtics ......... Total $61,963,676",Brandon Bass,"$6,950,000"
2015,boston celtics,BOS,jonas jerebko,4500000,"Boston Celtics ......... Total $61,963,676",Jonas Jerebko,"$4,500,000"
2015,boston celtics,BOS,marcus smart,3283320,"Boston Celtics ......... Total $61,963,676",Marcus Smart,"$3,283,320  1st year rookie contract (#6)"
2015,boston celtics,BOS,evan turner,3278000,"Boston Celtics ......... Total $61,963,676",Evan Turner,"$3,278,000"
2015,boston celtics,BOS,will bynum,2915908,"Boston Celtics ......... Total $61,963,676",Will Bynum,"$2,915,908  released 10/27"
2015,boston celtics,BOS,nate robinson,2106720,"Boston Celtics ......... Total $61,963,676",Nate Robinson,"$2,106,720  released 1/14"
2015,boston celtics,BOS,vitor faverani,2090000,"Boston Celtics ......... Total $61,963,676",Vitor Faverani,"$2,090,000  released 12/18"
2015,boston celtics,BOS,kelly olynyk,2075760,"Boston Celtics ......... Total $61,963,676",Kelly Olynyk,"$2,075,760  2nd year rookie contract (#13)"
2015,boston celtics,BOS,gigi datome,1750000,"Boston Celtics ......... Total $61,963,676",Gigi Datome,"$1,750,000"
2015,boston celtics,BOS,tyler zeller,1703760,"Boston Celtics ......... Total $61,963,676",Tyler Zeller,"$1,703,760  3rd year rookie contract (#17)"
2015,boston celtics,BOS,james young,1674480,"Boston Celtics ......... Total $61,963,676",James Young,"$1,674,480  1st year rookie contract (#17)"
2015,boston celtics,BOS,jared sullinger,1424520,"Boston Celtics ......... Total $61,963,676",Jared Sullinger,"$1,424,520  3rd year rookie contract (#21)"
2015,boston celtics,BOS,shavlik randolph,1227985,"Boston Celtics ......... Total $61,963,676",Shavlik Randolph,"$1,227,985  counts $915,243, rel 4/6"
2015,boston celtics,BOS,chris douglas-roberts,1063384,"Boston Celtics ......... Total $61,963,676",Chris Douglas-Roberts,"$1,063,384  counts $915,243, rel 1/18"
2015,boston celtics,BOS,jae crowder,915243,"Boston Celtics ......... Total $61,963,676",Jae Crowder,"$915,243  minimum"
2015,boston celtics,BOS,phil pressey,816482,"Boston Celtics ......... Total $61,963,676",Phil Pressey,"$816,482  minimum"
2015,boston celtics,BOS,chris babb,72234,"Boston Celtics ......... Total $61,963,676",Chris Babb,"$72,234  counts $53,838, signed 4/6"
2015,boston celtics,BOS,andre dawkins,59687,"Boston Celtics ......... Total $61,963,676",Andre Dawkins,"$59,687  signed 1/23, released 2/12"
2016,boston celtics,BOS,david lee,15035105,"Boston Celtics ......... Total $77,139,134",David Lee,"$15,035,105  released 2/19"
2016,boston celtics,BOS,amir johnson,12000000,"Boston Celtics ......... Total $77,139,134",Amir Johnson,"$12,000,000"
2016,boston celtics,BOS,avery bradley,7730337,"Boston Celtics ......... Total $77,139,134",Avery Bradley,"$7,730,337"
2016,boston celtics,BOS,isaiah thomas,6912869,"Boston Celtics ......... Total $77,139,134",Isaiah Thomas,"$6,912,869"
2016,boston celtics,BOS,jae crowder,6796117,"Boston Celtics ......... Total $77,139,134",Jae Crowder,"$6,796,117"
2016,boston celtics,BOS,jonas jerebko,5000000,"Boston Celtics ......... Total $77,139,134",Jonas Jerebko,"$5,000,000"
2016,boston celtics,BOS,marcus smart,3431040,"Boston Celtics ......... Total $77,139,134",Marcus Smart,"$3,431,040  2nd year rookie contract (#6)"
2016,boston celtics,BOS,evan turner,3425410,"Boston Celtics ......... Total $77,139,134",Evan Turner,"$3,425,410"
2016,boston celtics,BOS,tyler zeller,2616975,"Boston Celtics ......... Total $77,139,134",Tyler Zeller,"$2,616,975  4th year rookie contract (#17)"
2016,boston celtics,BOS,jared sullinger,2269260,"Boston Celtics ......... Total $77,139,134",Jared Sullinger,"$2,269,260  4th year rookie contract (#21)"
2016,boston celtics,BOS,kelly olynyk,2165160,"Boston Celtics ......... Total $77,139,134",Kelly Olynyk,"$2,165,160  3rd year rookie contract (#13)"
2016,boston celtics,BOS,perry jones,2038206,"Boston Celtics ......... Total $77,139,134",Perry Jones,"$2,038,206  rel 10/24, 4th year rc (#28)"
2016,boston celtics,BOS,terry rozier,1824360,"Boston Celtics ......... Total $77,139,134",Terry Rozier,"$1,824,360  1st year rookie contract (#16)"
2016,boston celtics,BOS,zoran dragic,1756500,"Boston Celtics ......... Total $77,139,134",Zoran Dragic,"$1,756,500  released 8/10"
2016,boston celtics,BOS,james young,1749840,"Boston Celtics ......... Total $77,139,134",James Young,"$1,749,840  2nd year rookie contract (#17)"
2016,boston celtics,BOS,jordan mickey,1170960,"Boston Celtics ......... Total $77,139,134",Jordan Mickey,"$1,170,960"
2016,boston celtics,BOS,r.j. hunter,1148640,"Boston Celtics ......... Total $77,139,134",R.J. Hunter,"$1,148,640  1st year rookie contract (#28)"
2016,boston celtics,BOS,coty clarke,62141,"Boston Celtics ......... Total $77,139,134",Coty Clarke,"$62,141  min, s 2 10-day 3/7-3/27"
2016,boston celtics,BOS,john holland,6214,"Boston Celtics ......... Total $77,139,134",John Holland,"$6,214  signed 4/11"
2005,charlotte bobcats,CHA,jahidi white,6166466,"Charlotte Bobcats       Total: $23,380,124",Jahidi White,"$6,166,466"
2005,charlotte bobcats,CHA,emeka okafor,3739680,"Charlotte Bobcats       Total: $23,380,124",Emeka Okafor,"$3,739,680"
2005,charlotte bobcats,CHA,melvin ely,1742400,"Charlotte Bobcats       Total: $23,380,124",Melvin Ely,"$1,742,400"
2005,charlotte bobcats,CHA,gerald wallace,1652453,"Charlotte Bobcats       Total: $23,380,124",Gerald Wallace,"$1,652,453"
2005,charlotte bobcats,CHA,primoz brezec,1554326,"Charlotte Bobcats       Total: $23,380,124",Primoz Brezec,"$1,554,326"
2005,charlotte bobcats,CHA,jason hart,1400000,"Charlotte Bobcats       Total: $23,380,124",Jason Hart,"$1,400,000"
2005,charlotte bobcats,CHA,kareem rush,1174200,"Charlotte Bobcats       Total: $23,380,124",Kareem Rush,"$1,174,200"
2005,charlotte bobcats,CHA,steve smith,1100000,"Charlotte Bobcats       Total: $23,380,124",Steve Smith,"$1,100,000  [minimum, counts $745,046]"
2005,charlotte bobcats,CHA,brevin knight,932546,"Charlotte Bobcats       Total: $23,380,124",Brevin Knight,"$932,546  [minimum, counts $745,046]"
2005,charlotte bobcats,CHA,eddie house,825000,"Charlotte Bobcats       Total: $23,380,124",Eddie House,"$825,000  [released 12/4]"
2005,charlotte bobcats,CHA,jamal sampson,695046,"Charlotte Bobcats       Total: $23,380,124",Jamal Sampson,"$695,046  [minimum]"
2005,charlotte bobcats,CHA,tamar slay,695046,"Charlotte Bobcats       Total: $23,380,124",Tamar Slay,"$695,046  [minimum]"
2005,charlotte bobcats,CHA,keith bogans,620046,"Charlotte Bobcats       Total: $23,380,124",Keith Bogans,"$620,046  [minimum]"
2005,charlotte bobcats,CHA,jason kapono,620046,"Charlotte Bobcats       Total: $23,380,124",Jason Kapono,"$620,046  [minimum]"
2005,charlotte bobcats,CHA,theron smith,620046,"Charlotte Bobcats       Total: $23,380,124",Theron Smith,"$620,046  [minimum]"
2005,charlotte bobcats,CHA,bernard robinson,385277,"Charlotte Bobcats       Total: $23,380,124",Bernard Robinson,"$385,277  [minimum]"
2006,charlotte bobcats,CHA,gerald wallace,5000000,"Charlotte Bobcats        Total: $33,458,932",Gerald Wallace,"$5,000,000"
2006,charlotte bobcats,CHA,brevin knight,4600000,"Charlotte Bobcats        Total: $33,458,932",Brevin Knight,"$4,600,000"
2006,charlotte bobcats,CHA,emeka okafor,4020120,"Charlotte Bobcats        Total: $33,458,932",Emeka Okafor,"$4,020,120"
2006,charlotte bobcats,CHA,kareem rush,3000000,"Charlotte Bobcats        Total: $33,458,932",Kareem Rush,"$3,000,000"
2006,charlotte bobcats,CHA,raymond felton,2847360,"Charlotte Bobcats        Total: $33,458,932",Raymond Felton,"$2,847,360"
2006,charlotte bobcats,CHA,primoz brezec,2750000,"Charlotte Bobcats        Total: $33,458,932",Primoz Brezec,"$2,750,000"
2006,charlotte bobcats,CHA,melvin ely,2401027,"Charlotte Bobcats        Total: $33,458,932",Melvin Ely,"$2,401,027"
2006,charlotte bobcats,CHA,jake voskuhl,1937500,"Charlotte Bobcats        Total: $33,458,932",Jake Voskuhl,"$1,937,500"
2006,charlotte bobcats,CHA,jumaine jones,1875000,"Charlotte Bobcats        Total: $33,458,932",Jumaine Jones,"$1,875,000"
